"b","n","selector","psi","lower","upper","PnEIC","sn"
197,1000,"min_var",3.06200210677739,2.91470529964255,3.20929891391223,-2.93951357116812e-08,0.0108792841055491
198,1000,"relax",3.09386409784928,2.94531262886875,3.24241556682981,-0.000390392940763764,0.010971952934841
198,1000,"min_var",3.1107304207401,2.96506716262789,3.2563936788523,-1.10211979206369e-05,0.0107586308187381
199,1000,"relax",3.11692219917506,2.98372985374608,3.25011454460403,0.000383553822108142,0.00983753412441422
199,1000,"min_var",3.09932357729895,2.96901261444621,3.22963454015168,-1.67657256359968e-05,0.00962471634327276
200,1000,"relax",3.03036194349766,2.89245635976471,3.16826752723061,0.00066881074207715,0.0101856520474264
200,1000,"min_var",3.02708477954338,2.89070217379351,3.16346738529326,-9.16483171101896e-05,0.0100731654940063
1,1500,"relax",3.02582596114755,2.91559639078457,3.13605553151053,0.000356127864116817,0.00769012469733363
1,1500,"min_var",3.03706629339938,2.9287658413859,3.14536674541286,-4.45344257197351e-05,0.00755554047810153
2,1500,"relax",3.11188322069446,3.00243368761202,3.22133275377691,-7.73166857165244e-05,0.00763570568856735
2,1500,"min_var",3.10483836353896,2.9969104306986,3.21276629637933,3.08598864126771e-05,0.00752955181749117
3,1500,"relax",3.0251243514351,2.90763255477048,3.14261614809973,3.11194041615874e-05,0.00819677119569134
3,1500,"min_var",3.03910193792363,2.92304720104673,3.15515667480053,4.56045505930682e-05,0.00809651525775455
4,1500,"relax",3.09183931488713,2.97585164359101,3.20782698618324,-0.000211268597006591,0.00809183645262582
4,1500,"min_var",3.10720623312414,2.99289410280543,3.22151836344284,-5.33427788160489e-05,0.0079749429637974
5,1500,"relax",3.10659245034913,2.99282359633248,3.22036130436578,2.19186461154676e-05,0.00793704149603219
5,1500,"min_var",3.10562915911257,2.99232183263551,3.21893648558963,-3.38731966264097e-05,0.00790484320006664
6,1500,"relax",3.14832155347268,3.03594490972937,3.26069819721599,-1.03299910532195e-05,0.00783991446767091
6,1500,"min_var",3.1483735510847,3.03717871571682,3.25956838645258,5.40423952216632e-05,0.00775746604892547
7,1500,"relax",3.08558405352632,2.96980463475945,3.2013634722932,0.000111264823790806,0.00807730779291054
7,1500,"min_var",3.09296924426511,2.97903143415259,3.20690705437763,2.78300837856261e-05,0.0079488286547892
8,1500,"relax",3.04272933710257,2.93162617214251,3.15383250206264,0.000181570918234562,0.00775107069725339
8,1500,"min_var",3.04470678846674,2.93443273691192,3.15498084002156,-0.000110345095699009,0.00769322791102511
9,1500,"relax",3.08681148062626,2.97538258832734,3.19824037292519,0.00218373602163084,0.00777379494307004
9,1500,"min_var",3.07710980950077,2.96697365058067,3.18724596842088,-5.33015179773979e-06,0.00768360788300233
10,1500,"relax",3.15855560174505,3.04841019969269,3.26870100379741,-0.000176023038604382,0.00768425272666266
10,1500,"min_var",3.15461709112808,3.04686597288542,3.26236820937074,-4.51934329395073e-05,0.00751721641329633
11,1500,"relax",3.02184594447374,2.90818084381168,3.13551104513581,-5.51454636823368e-06,0.00792980318210341
11,1500,"min_var",3.02753946484499,2.91466642233181,3.14041250735817,-1.96504050007009e-05,0.00787454554195821
12,1500,"relax",3.12469044350945,3.01092280874933,3.23845807826957,-8.81878978762001e-05,0.00793695643505695
12,1500,"min_var",3.12436982493266,3.01244896918417,3.23629068068116,-7.32357106709181e-06,0.00780811658889712
13,1500,"relax",3.11430155394773,3.00231476651057,3.22628834138488,0.000687262904678106,0.0078127162884665
13,1500,"min_var",3.11420495720183,3.00349554225961,3.22491437214404,3.61189997306011e-05,0.00772360087471041
14,1500,"relax",3.0305182332919,2.91492670292955,3.14610976365426,0.000726042337948633,0.00806419982873026
14,1500,"min_var",3.01508831394972,2.90167183397201,3.12850479392742,-2.92824742538054e-05,0.00791245825316287
15,1500,"relax",3.01929431241433,2.90445495724375,3.1341336675849,-6.51617319749783e-05,0.00801172460815199
15,1500,"min_var",3.01850698033934,2.90527034212,3.13174361855867,2.850267447769e-05,0.00789991166023805
16,1500,"relax",3.14726612237652,3.02785843770407,3.26667380704898,-0.000872254118452032,0.00833043240509119
16,1500,"min_var",3.12648401345441,3.00970417008766,3.24326385682117,2.36866966638404e-05,0.00814710204047966
17,1500,"relax",3.07392725767076,2.96407329454969,3.18378122079183,-0.000117806757967155,0.0076639205987598
17,1500,"min_var",3.07473930037598,2.96610104397374,3.18337755677821,-7.6414798693859e-06,0.00757910727478133
18,1500,"relax",3.0841300434792,2.96701592715903,3.20124415979938,4.06754088165095e-05,0.00817042246789573
18,1500,"min_var",3.09945481142255,2.9832965953212,3.2156130275239,-3.76473165062801e-05,0.00810373444709723
19,1500,"relax",3.15244099569976,3.04011670307218,3.26476528832735,-5.72889626346457e-05,0.00783626221168675
19,1500,"min_var",3.15651315652768,3.04459048666616,3.2684358263892,-2.22190313480652e-05,0.00780824314981332
20,1500,"relax",3.14556991190543,3.03578602125662,3.25535380255423,-0.0003419317772417,0.00765903201897347
20,1500,"min_var",3.14117946969733,3.03266108230958,3.24969785708509,-3.49964623942263e-05,0.00757074465787479
21,1500,"relax",3.08664864220182,2.9730931327197,3.20020415168394,-3.02449990665135e-05,0.00792215759447474
21,1500,"min_var",3.08950163937022,2.97737715849172,3.20162612024872,2.50901774038538e-06,0.00782232241983812
22,1500,"relax",3.16597413050512,3.05300286785933,3.27894539315092,-0.000137465942352385,0.00788139783272865
22,1500,"min_var",3.16902858888631,3.05718183098526,3.28087534678736,7.75862202372319e-05,0.00780294718031843
23,1500,"relax",3.00786286027491,2.89770058382271,3.11802513672711,-0.000112038363853686,0.00768542996284844
23,1500,"min_var",3.01228040894764,2.90386119087691,3.12069962701838,1.05830551603622e-05,0.00756382614761021
24,1500,"relax",3.11404070501089,2.99866826044904,3.22941314957275,0.00021601262477554,0.00804891538990191
24,1500,"min_var",3.11265298487326,2.9987909305922,3.22651503915432,2.54460876396899e-06,0.00794354357757678
25,1500,"relax",3.06388547959169,2.9526140871166,3.17515687206678,-6.22732452858807e-06,0.0077628070268409
25,1500,"min_var",3.07004000701388,2.9593641314758,3.18071588255195,2.3926796701439e-06,0.00772126101074068
26,1500,"relax",3.11611536017219,3.00560813071645,3.22662258962793,0.00118990816896415,0.00770949547996133
26,1500,"min_var",3.11503559194267,3.00547823825549,3.22459294562985,4.1030078755066e-05,0.00764322775267979
27,1500,"relax",3.12459266008139,3.01162203228241,3.23756328788036,6.08645968820235e-05,0.00788135354287793
27,1500,"min_var",3.11793742974366,3.00683099147424,3.22904386801308,-6.02692948159746e-05,0.00775129905845467
28,1500,"relax",3.04812168054461,2.93830508972049,3.15793827136874,-1.11512392535218e-05,0.00766131333445868
28,1500,"min_var",3.04440983577568,2.93510306437476,3.15371660717659,-8.17246502196463e-06,0.00762574597331687
29,1500,"relax",3.06496117073151,2.95163824591729,3.17828409554573,-1.93421142509535e-06,0.00790593141221703
29,1500,"min_var",3.06987987518129,2.95707492774179,3.18268482262079,-5.2843195200548e-05,0.00786979491464336
30,1500,"relax",3.07554600545804,2.96369419923884,3.18739781167724,-1.67295369985201e-05,0.00780329937434399
30,1500,"min_var",3.09512031603246,2.98424523758877,3.20599539447614,-4.62937355019738e-05,0.00773515832685264
31,1500,"relax",3.18737346786559,3.07190134330236,3.30284559242881,2.40970951646695e-05,0.00805586952786883
31,1500,"min_var",3.17688842300759,3.06305249875489,3.29072434726029,2.93181073472171e-05,0.00794172062593375
32,1500,"relax",3.12439201423526,3.01078169687219,3.23800233159832,-0.000364329640012865,0.00792598124576406
32,1500,"min_var",3.11277494549571,3.00040963463414,3.22514025635728,-1.27401845880316e-05,0.00783912383342037
33,1500,"relax",3.04276281952918,2.93175219479841,3.15377344425994,5.60925045069901e-07,0.00774461466281061
33,1500,"min_var",3.048951781482,2.93905844407864,3.15884511888537,-5.30490623994716e-05,0.00766666753081936
34,1500,"relax",3.08705989100724,2.9727042539931,3.20141552802139,-0.000330614891477714,0.00797797819211221
34,1500,"min_var",3.09373227963458,2.98103900822247,3.20642555104668,-6.4348281442361e-06,0.00786200387841281
35,1500,"relax",2.98867896924416,2.87587194930388,3.10148598918444,-0.000473191659178377,0.00786993950188424
35,1500,"min_var",2.99517472356359,2.88279180029391,3.10755764683327,-4.44902442833424e-06,0.00784035255647653
36,1500,"relax",3.13144913895786,3.01621998714845,3.24667829076727,-0.000302023476865155,0.008038918624688
36,1500,"min_var",3.12257625780059,3.00874726383839,3.23640525176279,2.70701241778186e-06,0.007941237136812
37,1500,"relax",3.00851269800956,2.89434403695622,3.12268135906291,-8.64973678817396e-05,0.00796493388422648
37,1500,"min_var",3.00694321073613,2.89417443164688,3.11971198982538,-1.37961081756715e-05,0.00786727164323252
38,1500,"relax",3.01326474454999,2.89854943399809,3.12798005510189,0.000373657219044478,0.0080030706817828
38,1500,"min_var",3.03504834051711,2.92173099784873,3.14836568318549,-0.000105196830112998,0.00790554197590314
39,1500,"relax",3.11514239643653,2.99686330132563,3.23342149154743,0.00016285630789088,0.00825169677696632
39,1500,"min_var",3.10835441793793,2.99283732056873,3.22387151530712,5.3594328232815e-06,0.00805900703883578
40,1500,"relax",3.08825876553376,2.97839467560252,3.19812285546501,4.10547954776073e-05,0.00766462709187957
40,1500,"min_var",3.07837016878664,2.96952591647975,3.18721442109354,-2.23975546459208e-06,0.00759347850192784
41,1500,"relax",3.09195952215592,2.97827821761109,3.20564082670075,0.00042240186706819,0.00793093363991668
41,1500,"min_var",3.08804516831968,2.97583222909119,3.20025810754817,1.21871546590741e-05,0.00782849368349895
42,1500,"relax",2.99494968245784,2.88344993133022,3.10644943358547,-0.000154460053319229,0.00777873838271848
42,1500,"min_var",3.00175793828845,2.89051734308649,3.11299853349041,-2.15926886798456e-05,0.00776065846661414
43,1500,"relax",3.1512719342951,3.03587383189371,3.26667003669649,-9.72483057194655e-05,0.00805070539946847
43,1500,"min_var",3.14542001575513,3.03068026558426,3.26015976592599,-2.42783056114845e-05,0.00800477570264734
44,1500,"relax",3.09564658507168,2.98370188075855,3.20759128938482,-0.000140058835439505,0.00780978037507871
44,1500,"min_var",3.09287422568321,2.9828947164241,3.20285373494232,-2.62976268657152e-05,0.00767267927806547
45,1500,"relax",3.03728875685473,2.92833091613608,3.14624659757338,-0.000334914810519552,0.0076014029549373
45,1500,"min_var",3.04926168474267,2.94092570273749,3.15759766674785,1.67970160597963e-05,0.00755801921466713
46,1500,"relax",3.00628124384085,2.89145657007367,3.12110591760804,2.24900488541752e-08,0.00801070036554209
46,1500,"min_var",2.99880983837108,2.88597288705314,3.11164678968902,1.77585511696298e-05,0.00787202765323772
47,1500,"relax",3.10723927572504,2.99122225857277,3.2232562928773,-0.000178618556935768,0.00809388375529076
47,1500,"min_var",3.09941516026229,2.98466194850144,3.21416837202313,2.48109111067386e-05,0.0080057148454311
48,1500,"relax",3.06246897177382,2.9494482835455,3.17548966000214,0.000336478492596138,0.00788484598998433
48,1500,"min_var",3.06180214525553,2.95046260727524,3.17314168323582,4.78458384328336e-05,0.00776756117249151
49,1500,"relax",3.06123398739099,2.94680437969887,3.17566359508312,-0.000323426424888925,0.00798313872876121
49,1500,"min_var",3.05756245312008,2.94433976282151,3.17078514341864,-3.56761596236571e-06,0.0078989385887686
50,1500,"relax",3.05730423733031,2.94581806565222,3.1687904090084,-0.000555371758123897,0.0077777910175071
50,1500,"min_var",3.04868771778225,2.93853564276034,3.15883979280415,1.07934251783302e-06,0.00768471826388428
51,1500,"relax",3.11827604360422,3.00418815894606,3.23236392826237,-4.6588899462767e-05,0.00795929854926518
51,1500,"min_var",3.11919940226952,3.00594715388081,3.23245165065823,9.41943703128809e-06,0.0079010006978587
52,1500,"relax",3.05788193726848,2.94213726680227,3.17362660773468,2.57840624669179e-05,0.0080748835907267
52,1500,"min_var",3.0637150970311,2.94879827362847,3.17863192043372,-1.33298180936997e-05,0.00801712915035019
53,1500,"relax",3.1376725750643,3.0267600725502,3.2485850775784,0.00119296279166646,0.00773776920311008
53,1500,"min_var",3.14017466768262,3.03091526431366,3.24943407105159,3.43469136752765e-06,0.00762244136030668
54,1500,"relax",3.18011903992315,3.06670486876078,3.29353321108553,7.56596442900104e-05,0.00791229717952618
54,1500,"min_var",3.17409733666052,3.06146853500887,3.28672613831218,-1.29211663974479e-05,0.00785750616971784
55,1500,"relax",3.01373473030408,2.90011045453199,3.12735900607618,-0.000457667770981594,0.00792695504894275
55,1500,"min_var",3.02552499417628,2.91429584883226,3.1367541395203,1.99122798098973e-05,0.00775985967156263
56,1500,"relax",3.22344932251255,3.11111397678788,3.33578466823722,-0.000340737934211787,0.00783703332686589
56,1500,"min_var",3.22119413798894,3.1109739252036,3.33141435077427,7.77024002565464e-06,0.00768947186943324
57,1500,"relax",3.01236311118901,2.89987453828287,3.12485168409515,-0.000120242712229617,0.00784772316380037
57,1500,"min_var",3.01717476357689,2.90618621489018,3.12816331226359,3.4298141076462e-05,0.0077430745358639
58,1500,"relax",2.99777060171167,2.88456092150223,3.11098028192111,0.000146108119596399,0.00789803094477268
58,1500,"min_var",2.99919079800889,2.88783139781547,3.11055019820231,-6.04720887929442e-06,0.00776894685235255
59,1500,"relax",3.14150848115385,3.02929524535538,3.25372171695231,0.00205781135921845,0.00782851437359214
59,1500,"min_var",3.15056776996608,3.03889797090237,3.26223756902978,3.4350792335982e-05,0.00779060171329941
60,1500,"relax",3.15185210220983,3.03483695786205,3.2688672465576,0.00122083923300619,0.00816351772530459
60,1500,"min_var",3.16505404426597,3.04948105191776,3.28062703661418,2.71037683181035e-06,0.00806290653111512
61,1500,"relax",3.07628918989877,2.96420205406175,3.18837632573579,3.89254564183281e-06,0.00781971705700443
61,1500,"min_var",3.0815097264085,2.97094589830448,3.19207355451252,2.33974794240109e-05,0.00771344406346358
62,1500,"relax",3.06177101450523,2.95106620429339,3.17247582471707,-0.00025221550848137,0.00772327962742039
62,1500,"min_var",3.0408601459686,2.93202672881107,3.14969356312612,2.50194280613579e-05,0.00759272259178977
63,1500,"relax",3.0623062457188,2.9489106876391,3.17570180379849,5.86954740728904e-05,0.00791099864478348
63,1500,"min_var",3.06125502903387,2.95001469468836,3.17249536337937,4.94517765442522e-05,0.00776064026806098
64,1500,"relax",3.12096834447583,3.01027428056451,3.23166240838714,-4.59275852019523e-05,0.00772252991578861
64,1500,"min_var",3.13866425291289,3.02902263231751,3.24830587350827,1.16826588538402e-06,0.00764910660197383
65,1500,"relax",3.10292179061174,2.99226273338569,3.2135808478378,-0.000124707816183122,0.00772008768750067
65,1500,"min_var",3.10596558127751,2.99629522885915,3.21563593369587,-1.16676621076766e-05,0.00765111106684448
66,1500,"relax",3.08650239996195,2.97184475761718,3.20116004230671,0.00250507884222874,0.00799904748090753
66,1500,"min_var",3.1047284240864,2.99122844421099,3.21822840396181,9.0440250361926e-06,0.0079182835922572
67,1500,"relax",3.15968480790257,3.04280046081809,3.27656915498706,-0.000277471596456656,0.00815439270321211
67,1500,"min_var",3.15351383437082,3.03887022652609,3.26815744221555,7.77611029319861e-05,0.00799806836926813
68,1500,"relax",3.11666441526274,3.00308280675431,3.23024602377116,2.85787614447436e-05,0.00792397838327105
68,1500,"min_var",3.12136500375601,3.00962833383548,3.23310167367654,6.15995747311752e-07,0.00779526693358376
69,1500,"relax",3.13407999507507,3.02092218924449,3.24723780090564,-0.000573437812918589,0.00789441194815737
69,1500,"min_var",3.14324007593319,3.03142082751459,3.25505932435178,-3.24717140698874e-05,0.00780102799157693
70,1500,"relax",3.09123469527404,2.97701925480555,3.20545013574252,8.66049930890263e-06,0.00796819743260542
70,1500,"min_var",3.09038470066981,2.97695039627823,3.20381900506138,-5.03702331622464e-06,0.00791370176672166
71,1500,"relax",3.0228903845497,2.91453885783678,3.13124191126261,-3.43589989894329e-05,0.00755910368538113
71,1500,"min_var",3.02543067799762,2.91817493435556,3.13268642163968,4.50693437414153e-06,0.00748265678979439
72,1500,"relax",3.09265527724306,2.97992210949104,3.20538844499507,2.3410520383305e-05,0.00786478723162617
72,1500,"min_var",3.07990862336983,2.96914841695769,3.19066882978197,-1.91748146564209e-05,0.00772714432258932
73,1500,"relax",3.14761233912071,3.0346353170057,3.26058936123571,3.32449552906379e-05,0.00788179963994097
73,1500,"min_var",3.14229107974405,3.03113645884796,3.25344570064014,2.96518886666081e-05,0.00775466050136097
74,1500,"relax",3.10072616402149,2.98516883548101,3.21628349256197,-1.26672619468783e-05,0.00806181375143505
74,1500,"min_var",3.09127017257055,2.97724105396522,3.20529929117587,7.52164393636862e-06,0.00795519875759636
75,1500,"relax",3.14287657117605,3.03307194526621,3.25268119708589,-0.000146901534072571,0.00766047860669431
75,1500,"min_var",3.14929372421881,3.04038717681459,3.25820027162302,-3.46490915193747e-05,0.00759782449606423
76,1500,"relax",3.01246205569545,2.89680185980893,3.12812225158198,5.55960715973881e-05,0.00806899025330958
76,1500,"min_var",3.00702669315686,2.89324940136311,3.12080398495061,-2.08712159007816e-06,0.0079376301543919
77,1500,"relax",3.08337911133409,2.97287014434534,3.19388807832283,0.000937677691675889,0.00770961669830061
77,1500,"min_var",3.07766444616298,2.96856150906107,3.18676738326489,-1.2259845435892e-05,0.00761152554977929
78,1500,"relax",3.02602272954464,2.91070810118699,3.14133735790229,-0.000238015243708497,0.00804488186406675
78,1500,"min_var",3.03228225210279,2.91757334956256,3.14699115464302,1.28689050674008e-06,0.00800262362924818
79,1500,"relax",3.0959112119476,2.98541663535724,3.20640578853796,-3.14971723953376e-06,0.00770861275754666
79,1500,"min_var",3.09920956107019,2.99006720661888,3.2083519155215,-4.28817816418271e-05,0.00761427548639901
80,1500,"relax",3.11781423746506,3.00244156186391,3.23318691306622,0.000309152616568105,0.00804893150827202
80,1500,"min_var",3.11821614133775,3.00536387063848,3.23106841203702,-1.93134876583572e-05,0.0078730964041395
81,1500,"relax",3.05148424766064,2.94127965257886,3.16168884274241,-1.03624508201229e-06,0.00768838230619284
81,1500,"min_var",3.04918161128819,2.94011161047933,3.15825161209705,-1.53883699333677e-05,0.00760922776162879
82,1500,"relax",3.04926670122184,2.93223139685725,3.16630200558643,0.00035148339618016,0.00816492418132776
82,1500,"min_var",3.03458906375363,2.91879328231988,3.15038484518739,-7.33812095475341e-05,0.00807844932823805
83,1500,"relax",3.10109063278059,2.98637809691219,3.21580316864899,-0.000509826652515125,0.00800287710702714
83,1500,"min_var",3.10409970362514,2.99029447949124,3.21790492775905,-6.85763860259956e-06,0.00793957884364232
84,1500,"relax",2.98629057381312,2.87110934511542,3.10147180251082,-2.65782717440259e-05,0.00803557528674641
84,1500,"min_var",2.98467410566554,2.87116568600552,3.09818252532555,-4.24907717641953e-05,0.00791887239066987
85,1500,"relax",3.07169681901703,2.95524386372868,3.18814977430538,0.000734944275576203,0.00812429681610351
85,1500,"min_var",3.08465534254255,2.96929740913313,3.20001327595198,5.27433113141606e-05,0.00804790302478661
86,1500,"relax",3.07147496509711,2.9610361808473,3.18191374934692,0.00653011289658206,0.00770472042580118
86,1500,"min_var",3.07799923968593,2.96872981618389,3.18726866318797,-4.58841168051888e-06,0.0076231404111381
87,1500,"relax",3.09410261675025,2.98277385206677,3.20543138143373,3.08195481116048e-05,0.00776680957747446
87,1500,"min_var",3.0995791000026,2.98862967308462,3.21052852692058,-4.3434762152616e-05,0.00774034522031949
88,1500,"relax",3.05982924425085,2.9461602648292,3.17349822367251,-0.00045231150078848,0.00793007378231357
88,1500,"min_var",3.05746199587924,2.94565899120068,3.16926500055779,1.66159262653813e-05,0.00779989475313592
89,1500,"relax",3.03976790582061,2.92541727473804,3.15411853690318,-1.00926324496415e-05,0.00797762895517089
89,1500,"min_var",3.02930053829747,2.91668946887373,3.14191160772121,-6.49748997978783e-06,0.00785626908747803
90,1500,"relax",3.0881261985898,2.97386524097303,3.20238715620657,-2.84877347338752e-05,0.00797137291941047
90,1500,"min_var",3.09103051751041,2.97808519346931,3.20397584155151,-7.49262769594671e-06,0.00787958823568536
91,1500,"relax",3.14204503357609,3.02754926383867,3.25654080331351,5.7306862648336e-05,0.00798775449907461
91,1500,"min_var",3.14204503357609,3.02754926383867,3.25654080331351,5.7306862648336e-05,0.00798775449907461
92,1500,"relax",3.15020050483386,3.04003736369479,3.26036364597292,-2.04349549306528e-05,0.0076854902874036
92,1500,"min_var",3.14249679214147,3.03306273984077,3.25193084444217,-2.03226313786347e-05,0.00763462567762619
93,1500,"relax",3.12061568757971,3.00741730118988,3.23381407396955,-5.97692131733778e-05,0.00789724303567763
93,1500,"min_var",3.12309705637665,3.01120279209961,3.23499132065369,7.49744672424865e-06,0.00780626144484917
94,1500,"relax",3.14695601800899,3.03479089765878,3.25912113835919,0.00193041711661672,0.00782515761736258
94,1500,"min_var",3.14067304183794,3.03002837490991,3.25131770876598,-2.19170183468138e-06,0.00771908375374837
95,1500,"relax",3.1210405403769,3.00886194253757,3.23321913821623,0.000442593035878709,0.00782609786934431
95,1500,"min_var",3.12173138652481,3.01078917721514,3.23267359583447,1.05970794767416e-06,0.00773984168657843
96,1500,"relax",3.00731584424078,2.89151869278778,3.12311299569379,0.00195157586964757,0.00807854490711751
96,1500,"min_var",3.01943839046188,2.90524762282881,3.13362915809494,-2.00818061234857e-05,0.00796647614148196
97,1500,"relax",3.18331231201649,3.06946980390809,3.29715482012488,-4.33570648877704e-05,0.00794217994616067
97,1500,"min_var",3.18502723547276,3.07404135555245,3.29601311539307,1.09210090039908e-05,0.00774288835037623
98,1500,"relax",3.12149771752417,3.00953929662614,3.23345613842221,-3.87230967253564e-05,0.00781073730748743
98,1500,"min_var",3.12384619176991,3.01245619517416,3.23523618836565,-1.47705105259028e-05,0.00777108139890297
99,1500,"relax",3.06084862126946,2.9483791989701,3.17331804356883,-0.000199228022342586,0.00784638712889037
99,1500,"min_var",3.05036542645019,2.93954395492116,3.16118689797922,-7.64760664765848e-05,0.00773141846052643
100,1500,"relax",3.13230234028856,3.02087509130925,3.24372958926787,-0.000110584797136971,0.00777368029749222
100,1500,"min_var",3.12754561905481,3.01734939114759,3.23774184696203,-2.65464307085844e-05,0.00768779857339332
101,1500,"relax",3.06891697469155,2.95541363506322,3.18242031431988,-0.000169976001425777,0.00791851798416142
101,1500,"min_var",3.08537961099079,2.97261809261058,3.19814112937099,-2.4368690407099e-05,0.00786676510258521
102,1500,"relax",3.07113633644581,2.95590688530121,3.18636578759041,-0.00111271670613885,0.00803893950769581
102,1500,"min_var",3.07243359737416,2.9593758094699,3.18549138527843,-3.07139158213528e-05,0.00788743423498335
103,1500,"relax",3.17167687457124,3.05836959741687,3.28498415172562,-8.08103570602376e-05,0.00790483975908825
103,1500,"min_var",3.17491545421439,3.06273056015169,3.28710034827709,-6.3472661501008e-05,0.00782653712300982
104,1500,"relax",3.12098290015976,3.00739636203888,3.23456943828063,-0.000220015913805266,0.00792432229583736
104,1500,"min_var",3.11841831526307,3.00633243339084,3.2305041971353,4.42820449579275e-05,0.0078196295746202
105,1500,"relax",3.26070718307277,3.14733928132471,3.37407508482082,-2.85344756825617e-05,0.00790906921116353
105,1500,"min_var",3.26431991579351,3.15186745868529,3.37677237290174,-1.0823571862706e-05,0.00784520355868347
106,1500,"relax",3.06048330243111,2.94826257211414,3.17270403274807,0.00243153683399354,0.00782903722586867
106,1500,"min_var",3.06341572948571,2.95131906642973,3.17551239254168,5.10793172252117e-06,0.00782038171986674
107,1500,"relax",3.16586992592653,3.04809801166043,3.28364184019262,-0.000566760881719332,0.00821631349525865
107,1500,"min_var",3.1753525476708,3.05871319494832,3.29199190039328,-5.65662743089394e-05,0.00813730076329297
108,1500,"relax",3.05456515341401,2.94090449501106,3.16822581181697,-0.00026373237788063,0.00792949326956013
108,1500,"min_var",3.06294358200292,2.94984398768745,3.17604317631838,2.95150031397026e-05,0.00789035084360506
109,1500,"relax",3.12927139555375,3.01889851888027,3.23964427222723,-4.85654252912523e-05,0.00770012240841996
109,1500,"min_var",3.13288703856451,3.02363423622653,3.24213984090248,-2.6609920031179e-06,0.00762198084185145
110,1500,"relax",3.0851993475008,2.97112515080366,3.19927354419794,-1.4298192432176e-05,0.00795834361379123
110,1500,"min_var",3.07004611268801,2.95765168616452,3.1824405392115,2.28317228465563e-06,0.00784115507667099
111,1500,"relax",3.06830460631529,2.95691777669475,3.17969143593584,0.00962818084208993,0.0077708604560643
111,1500,"min_var",3.07621729391361,2.96619144828574,3.18624313954149,2.71911143625883e-05,0.0076759119174802
112,1500,"relax",3.23959851678868,3.12988175676115,3.34931527681621,0.00233848077351124,0.0076543486763192
112,1500,"min_var",3.24845000332764,3.139937296062,3.35696271059328,1.57112800153383e-06,0.00757034838628297
113,1500,"relax",3.12254433813987,3.01077558558318,3.23431309069655,-0.000230911616979113,0.00779750516668061
113,1500,"min_var",3.12429491081603,3.01376494807428,3.23482487355777,-3.70845588793709e-05,0.00771108145914638
114,1500,"relax",3.06375519468168,2.95565072058453,3.17185966877884,-0.000153391449964059,0.00754186815215966
114,1500,"min_var",3.05027093067062,2.94300528628895,3.1575365750523,-5.17355610115844e-05,0.00748334751118586
115,1500,"relax",3.13884232779225,3.02402757051678,3.25365708506772,4.45963990583239e-05,0.00801000854521132
115,1500,"min_var",3.13025894186802,3.01644826179827,3.24406962193778,-1.98281445246764e-05,0.00793995947496392
116,1500,"relax",3.02959325082262,2.91639498509125,3.142791516554,-7.17877804984449e-05,0.007897234617985
116,1500,"min_var",3.01958261519437,2.90776399368982,3.13140123669892,7.03520234975198e-06,0.00780098425515331
117,1500,"relax",3.09379599762519,2.98325537973011,3.20433661552028,0.0010057596190545,0.00771182481192898
117,1500,"min_var",3.10150775372828,2.99255847488078,3.21045703257579,1.27961553364304e-05,0.00760080563920309
118,1500,"relax",3.15717071753343,3.04387087289263,3.27047056217423,0.000361420447371452,0.00790432123256153
118,1500,"min_var",3.15128629671914,3.03902984829325,3.26354274514503,-2.42208166599829e-05,0.00783152908636248
119,1500,"relax",3.14310390706857,3.02832649620444,3.2578813179327,-7.72965276534183e-05,0.00800740308680979
119,1500,"min_var",3.14660563722998,3.03221045775312,3.26100081670684,-2.09094290609923e-05,0.00798073685721562
120,1500,"relax",3.21040197416147,3.09832174661489,3.32248220170804,0.000687533516098013,0.00781923510270852
120,1500,"min_var",3.21357911634341,3.10348442634429,3.32367380634253,3.88892310759329e-05,0.0076807148192594
121,1500,"relax",3.12657286980152,3.01647007329669,3.23667566630635,2.45249625570393e-05,0.00768128036659418
121,1500,"min_var",3.11742345939244,3.00854139179505,3.22630552698983,-5.24372646530548e-07,0.00759611667150819
122,1500,"relax",3.0511513845396,2.9391150906574,3.16318767842181,5.05026468498141e-07,0.00781617008706572
122,1500,"min_var",3.0499736898045,2.93881862444587,3.16112875516313,4.65161414093593e-06,0.0077546915091236
123,1500,"relax",3.09849980412573,2.98645772833261,3.21054187991884,-5.49168763328657e-05,0.0078165734599152
123,1500,"min_var",3.09917323304839,2.98806625671061,3.21028020938618,0.000179570129975927,0.00775133659659256
124,1500,"relax",3.19025480043411,3.07767963091667,3.30282996995156,7.72110576391727e-05,0.0078537645439592
124,1500,"min_var",3.19337207754013,3.08150635597076,3.3052377991095,2.54681210199241e-06,0.00780427017353739
125,1500,"relax",3.10417603894103,2.99378958023906,3.21456249764299,4.97957361549477e-05,0.00770106995355104
125,1500,"min_var",3.10902723031193,2.99935334302138,3.21870111760248,-6.07977738977922e-07,0.00765135767587928
126,1500,"relax",3.15980707477331,3.0478871336523,3.27172701589433,0.00194445363174433,0.00780805278025369
126,1500,"min_var",3.16556131770774,3.05451832978034,3.27660430563514,2.4183002400197e-05,0.00774687246910472
127,1500,"relax",3.16051799703817,3.04427788096597,3.27675811311036,-0.00084448726720243,0.00810944816789285
127,1500,"min_var",3.15867145757241,3.04368809947283,3.27365481567199,-8.04694507154822e-05,0.00802177091856731
